Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment
14;2010-04-02;249563051.00;0;4774;285;1818657537;8899
14;2010-04-09;225878128.00;0;6545;2869;1817596377;8899
14;2010-04-16;212178861.00;0;5428;2899;1816924769;8899
14;2010-04-23;213814491.00;0;5347;2902;1816772564;8899
14;2010-04-30;208235512.00;0;5315;2921;1816620359;8899
14;2010-05-07;237011652.00;0;7075;2966;1816468154;8899
14;2010-05-14;212977113.00;0;5426;2982;1816612792;8899
14;2010-05-21;21081871.00;0;6262;2958;1818538486;8899
14;2010-05-28;222715216.00;0;6927;2899;1820464181;8899
14;2010-06-04;236360147.00;0;7593;2847;1822389876;8899
14;2010-06-11;224957004.00;0;6971;2809;1824315571;8899
14;2010-06-18;224864559.00;0;7262;278;1824424199;8899
14;2010-06-25;224617991.00;0;7932;2808;1823806;8899
14;2010-07-02;233478842.00;0;7661;2815;1823187801;8743
14;2010-07-09;223620913.00;0;8245;2793;1822569603;8743
14;2010-07-16;213028727.00;0;7784;2783;1822604411;8743
14;2010-07-23;204415539.00;0;8146;2771;1823509895;8743
14;2010-07-30;205484328.00;0;7978;2781;1824415378;8743
14;2010-08-06;22198135.00;0;7717;2784;1825320862;8743
14;2010-08-13;205298481.00;0;7844;2805;1826226346;8743
14;2010-08-20;205713831.00;0;7601;2779;1826165205;8743
14;2010-08-27;202033207.00;0;7136;2755;1826104063;8743
14;2010-09-03;218256366.00;0;7837;2715;1826042922;8743
14;2010-09-10;219176776.00;1;7087;2699;182598178;8743
14;2010-09-17;195353985.00;0;6655;2706;182622509;8743
14;2010-09-24;187989113.00;0;6859;2713;1826696737;8743
14;2010-10-01;185570366.00;0;7058;2707;1827168385;8724
14;2010-10-08;20916632.00;0;5649;2764;1827640032;8724
14;2010-10-15;193216263.00;0;5861;2868;1828106203;8724
14;2010-10-22;193662109.00;0;5315;2917;1828558685;8724
14;2010-10-29;198476834.00;0;613;2921;1829011166;8724
14;2010-11-05;207841747.00;0;4565;2917;1829463648;8724
14;2010-11-12;209218906.00;0;4614;2931;1829916129;8724
14;2010-11-19;196846258.00;0;5002;3;1828989385;8724
14;2010-11-26;292170971.00;1;4615;3039;1827832769;8724
14;2010-12-03;225848963.00;0;4093;3046;1826676154;8724
14;2010-12-10;260051926.00;0;3054;3109;1825519538;8724
14;2010-12-17;276286141.00;0;3051;314;182517732;8724
14;2010-12-24;381868645.00;0;3059;3141;18254459;8724
14;2010-12-31;162371646.00;1;2967;3179;1825714479;8724
14;2011-01-07;18647461.00;0;3432;3193;1825983058;8549
14;2011-01-14;16990959.00;0;2478;3205;1826585782;8549
14;2011-01-21;174318887.00;0;3055;3229;1829193368;8549
14;2011-01-28;161371838.00;0;2405;3237;1831800955;8549
14;2011-02-04;199589187.00;0;2873;3231;1834408542;8549
14;2011-02-11;198040503.00;1;303;3239;1837016129;8549
14;2011-02-18;201903167.00;0;407;3245;1839371353;8549
14;2011-02-25;187570888.00;0;3578;3274;1841625632;8549
14;2011-03-04;204121561.00;0;3865;3433;1843879911;8549
14;2011-03-11;193110467.00;0;4501;3582;184613419;8549
14;2011-03-18;193249142.00;0;4666;3631;184809719;8549
14;2011-03-25;187945123.00;0;4176;3625;1849943679;8549
14;2011-04-01;186911055.00;0;3727;3638;1851790167;8521
14;2011-04-08;203779888.00;0;4871;372;1853636656;8521
14;2011-04-15;197496086.00;0;5369;3821;1855339821;8521
14;2011-04-22;225646139.00;0;5304;3892;1856684673;8521
14;2011-04-29;193061764.00;0;6618;3962;1858029526;8521
14;2011-05-06;209559993.00;0;5821;4046;1859374378;8521
14;2011-05-13;20043303.00;0;6038;4066;1860719231;8521
14;2011-05-20;19599678.00;0;6228;4062;1859661154;8521
14;2011-05-27;208069424.00;0;697;3985;1858603077;8521
14;2011-06-03;207989947.00;0;7638;3922;1857545;8521
14;2011-06-10;2132446.00;0;7388;3881;1856486923;8521
14;2011-06-17;208208334.00;0;6932;3842;1856719333;8521
14;2011-06-24;206952352.00;0;7485;3804;1857919609;8521
14;2011-07-01;207466819.00;0;7404;3748;1859119885;8625
14;2011-07-08;206340106.00;0;7749;3711;186032016;8625
14;2011-07-15;195354476.00;0;7847;376;1861399808;8625
14;2011-07-22;188207088.00;0;8233;3811;1862177885;8625
14;2011-07-29;187102101.00;0;8131;3829;1862955962;8625
14;2011-08-05;206602069.00;0;7822;3842;1863734038;8625
14;2011-08-12;192877382.00;0;77;3812;1864512115;8625
14;2011-08-19;189687399.00;0;7298;3747;1865093071;8625
14;2011-08-26;227347062.00;0;7255;3704;1865641172;8625
14;2011-09-02;175089147.00;0;7063;3703;1866189274;8625
14;2011-09-09;22027429.00;1;7148;3738;1866737376;8625
14;2011-09-16;186463789.00;0;6917;3742;1868024;8625
14;2011-09-23;187155564.00;0;6375;3711;1870295321;8625
14;2011-09-30;180998929.00;0;7066;3645;1872566641;8625
14;2011-10-07;207879676.00;0;5582;3583;1874837962;8523
14;2011-10-14;189087075.00;0;6382;3541;1876917481;8523
14;2011-10-21;200900459.00;0;596;357;1877846197;8523
14;2011-10-28;205684612.00;0;5178;3569;1878774913;8523
14;2011-11-04;217405671.00;0;4392;3551;1879703629;8523
14;2011-11-11;208153465.00;0;4765;353;1880632345;8523
14;2011-11-18;196936072.00;0;5134;353;1881983654;8523
14;2011-11-25;268535181.00;1;4871;3492;1883504;8523
14;2011-12-02;214308057.00;0;5019;3452;1885024346;8523
14;2011-12-09;247058129.00;0;4657;3415;1886544692;8523
14;2011-12-16;259436309.00;0;3993;3413;1887979349;8523
14;2011-12-23;336906899.00;0;4227;3389;1889299752;8523
14;2011-12-30;191414889.00;1;3779;3389;1890620155;8523
14;2012-01-06;185914496.00;0;3588;3422;1891940558;8424
14;2012-01-13;169624827.00;0;4118;3513;1893260962;8424
14;2012-01-20;178911332.00;0;3185;3533;1894214733;8424
14;2012-01-27;159536227.00;0;3793;3567;1895168505;8424
14;2012-02-03;187741036.00;0;4296;3617;1896122277;8424
14;2012-02-10;207725624.00;1;37;364;1897076048;8424
14;2012-02-17;202055099.00;0;3685;3695;1898424834;8424
14;2012-02-24;187504016.00;0;4286;3739;1900069881;8424
14;2012-03-02;192600499.00;0;4155;3816;1901714927;8424
14;2012-03-09;202083931.00;0;4552;3848;1903359973;8424
14;2012-03-16;19410405.00;0;5056;3862;1904618964;8424
14;2012-03-23;189344771.00;0;5945;39;1905363213;8424
14;2012-03-30;190503301.00;0;5004;3953;1906107463;8424
14;2012-04-06;237602226.00;0;4973;3996;1906851712;8567
14;2012-04-13;191290969.00;0;5183;4044;1907595962;8567
14;2012-04-20;187568644.00;0;6313;4027;1908138013;8567
14;2012-04-27;178402995.00;0;532;4004;1908680064;8567
14;2012-05-04;194935429.00;0;5521;3951;1909222115;8567
14;2012-05-11;198753105.00;0;6124;3889;1909764167;8567
14;2012-05-18;193223317.00;0;663;3848;1909964479;8567
14;2012-05-25;203086961.00;0;6721;3798;1910028096;8567
14;2012-06-01;204948549.00;0;7448;3742;1910091712;8567
14;2012-06-08;209961588.00;0;643;3689;1910155329;8567
14;2012-06-15;190573368.00;0;7193;362;1910299731;8567
14;2012-06-22;166022888.00;0;7422;3564;1910646096;8567
14;2012-06-29;159183502.00;0;7522;3506;1910992462;8567
14;2012-07-06;186212895.00;0;8299;3475;1911338827;8684
14;2012-07-13;154442235.00;0;7997;3523;1911685192;8684
14;2012-07-20;155325016.00;0;7889;3567;1911670428;8684
14;2012-07-27;147951466.00;0;772;3647;1911655664;8684
14;2012-08-03;165688646.00;0;7658;3654;19116409;8684
14;2012-08-10;164857003.00;0;7865;3722;1911626135;8684
14;2012-08-17;16604333.00;0;7571;3807;1912284919;8684
14;2012-08-24;162184133.00;0;7262;3834;1913448865;8684
14;2012-08-31;161334219.00;0;7509;3867;191461281;8684
14;2012-09-07;190451234.00;1;757;3911;1915776756;8684
14;2012-09-14;155479422.00;0;6787;3948;19169985;8684
14;2012-09-21;156535246.00;0;6532;4038;1918567038;8684
14;2012-09-28;15225122.00;0;6488;3997;1920135577;8684
14;2012-10-05;168759216.00;0;6489;3985;1921704115;8667
14;2012-10-12;163958561.00;0;5447;4;1923272654;8667
14;2012-10-19;159027472.00;0;5647;3969;1923308542;8667
14;2012-10-26;170435762.00;0;5885;3882;1923088989;8667
15;2010-02-05;65212244.00;0;1983;2954;1315279032;835
15;2010-02-12;6824471.00;1;22;294;1315866129;835
15;2010-02-19;66083875.00;0;2754;2909;131637;835
15;2010-02-26;5648832.00;0;2987;291;131686;835
15;2010-03-05;60532543.00;0;3179;2919;131735;835
15;2010-03-12;60417359.00;0;4139;2938;131784;835
15;2010-03-19;59371067.00;0;4469;296;1318242903;835
15;2010-03-26;59211149.00;0;3953;2963;131863129;835
15;2010-04-02;71847071.00;0;4527;2957;1319019677;8185
15;2010-04-09;63460577.00;0;5777;2992;1319408065;8185
15;2010-04-16;64120865.00;0;4963;301;1319809;8185
15;2010-04-23;6430976.00;0;4654;3021;1320226667;8185
15;2010-04-30;57079111.00;0;4909;3042;1320644333;8185
15;2010-05-07;66134888.00;0;6316;3095;1321062;8185
15;2010-05-14;5943852.00;0;4713;3112;132152129;8185
15;2010-05-21;6165981.00;0;5909;3096;1322230323;8185
15;2010-05-28;74477288.00;0;7061;3046;1322939355;8185
15;2010-06-04;6931925.00;0;6999;3006;1323648387;8185
15;2010-06-11;61933729.00;0;6104;2972;1324357419;8185
15;2010-06-18;65232953.00;0;6583;2942;1324733333;8185
15;2010-06-25;67219403.00;0;7279;2958;1324976;8185
15;2010-07-02;70933711.00;0;6613;2958;1325218667;8099
15;2010-07-09;69149762.00;0;7733;294;1325461333;8099
15;2010-07-16;63320369.00;0;7283;2933;1325667742;8099
15;2010-07-23;59855343.00;0;732;2924;1325825806;8099
15;2010-07-30;61922406.00;0;7204;2932;1325983871;8099
15;2010-08-06;63965124.00;0;727;2942;1326141935;8099
15;2010-08-13;62243708.00;0;7217;2923;13263;8099
15;2010-08-20;63709044.00;0;711;2913;1326616129;8099
15;2010-08-27;64979115.00;0;6507;2885;1326932258;8099
15;2010-09-03;63864721.00;0;7317;286;1327248387;8099
15;2010-09-10;6419652.00;1;6236;2837;1327564516;8099
15;2010-09-17;58321087.00;0;5794;2846;1327670667;8099
15;2010-09-24;54854247.00;0;6253;2837;1327619333;8099
15;2010-10-01;56694595.00;0;5969;284;1327568;8067
15;2010-10-08;59160379.00;0;5219;2903;1327516667;8067
15;2010-10-15;57701126.00;0;4996;2999;1327633548;8067
15;2010-10-22;60039573.00;0;471;3049;1328170968;8067
15;2010-10-29;5983015.00;0;5509;3055;1328708387;8067
15;2010-11-05;61298764.00;0;4029;3049;1329245806;8067
15;2010-11-12;61963974.00;0;3963;3065;1329783226;8067
15;2010-11-19;60820081.00;0;441;3138;1329172;8067
15;2010-11-26;112001892.00;1;4071;3186;1328369333;8067
15;2010-12-03;75413495.00;0;36;32;1327566667;8067
15;2010-12-10;84729404.00;0;2397;3255;1326764;8067
15;2010-12-17;98382515.00;0;253;3301;1326804516;8067
15;2010-12-24;136831817.00;0;2507;3309;1327477419;8067
15;2010-12-31;54375417.00;1;2654;3336;1328150323;8067
15;2011-01-07;50964077.00;0;3053;3351;1328823226;7771
15;2011-01-14;4794242.00;0;1953;3367;1329510645;7771
15;2011-01-21;48731103.00;0;2184;3391;1330285161;7771
15;2011-01-28;4811196.00;0;1961;3402;1331059677;7771
15;2011-02-04;55655085.00;0;2069;34;1331834194;7771
15;2011-02-11;58286435.00;1;2164;3416;133260871;7771
15;2011-02-18;6499935.00;0;3306;342;1333701429;7771
15;2011-02-25;54756409.00;0;2087;3452;1334921429;7771
15;2011-03-04;57337449.00;0;2816;3605;1336141429;7771
15;2011-03-11;53703528.00;0;3427;3752;1337361429;7771
15;2011-03-18;55155399.00;0;4023;3796;1338492258;7771
15;2011-03-25;52738928.00;0;3263;3789;1339587419;7771
15;2011-04-01;54255605.00;0;3034;3811;1340682581;7658
15;2011-04-08;58737081.00;0;4094;3895;1341777742;7658
15;2011-04-15;60769136.00;0;4863;3981;1342784667;7658
15;2011-04-22;65531826.00;0;4137;4061;1343571;7658
15;2011-04-29;56076441.00;0;5546;4117;1344357333;7658
15;2011-05-06;63052267.00;0;4987;4192;1345143667;7658
15;2011-05-13;63048291.00;0;5707;4211;134593;7658
15;2011-05-20;5939419.00;0;5719;4202;1346803871;7658
15;2011-05-27;63619324.00;0;6587;4134;1347677742;7658
15;2011-06-03;69539619.00;0;698;4069;1348551613;7658
15;2011-06-10;64267981.00;0;6986;4025;1349425484;7658
15;2011-06-17;63992885.00;0;639;3989;1350837333;7658
15;2011-06-24;65659495.00;0;6996;3964;1352652667;7658
15;2011-07-01;67466916.00;0;6743;3916;1354468;7806
15;2011-07-08;63511848.00;0;7347;3886;1356283333;7806
15;2011-07-15;62411456.00;0;7334;3915;1357837419;7806
15;2011-07-22;60747544.00;0;7997;3972;1358738387;7806
15;2011-07-29;57751102.00;0;7467;4004;1359639355;7806
15;2011-08-05;60796121.00;0;7363;402;1360540323;7806
15;2011-08-12;59083637.00;0;7063;3995;136144129;7806
15;2011-08-19;59948898.00;0;7041;3942;136183129;7806
15;2011-08-26;60541317.00;0;6919;3906;1362136129;7806
15;2011-09-02;64915968.00;0;6763;3879;1362440968;7806
15;2011-09-09;60759351.00;1;6759;393;1362745806;7806
15;2011-09-16;54505234.00;0;621;3937;1363145;7806
15;2011-09-23;54557086.00;0;59;3899;136367;7806
15;2011-09-30;52129731.00;0;6487;3858;1364195;7806
15;2011-10-07;57906888.00;0;5124;3775;136472;7866
15;2011-10-14;53730094.00;0;613;3744;1365150968;7866
15;2011-10-21;60331889.00;0;5167;3757;1365017742;7866
15;2011-10-28;58984269.00;0;4554;3757;1364884516;7866
15;2011-11-04;61512178.00;0;4339;3738;136475129;7866
15;2011-11-11;61894982.00;0;4713;3719;1364618065;7866
15;2011-11-18;59785651.00;0;4653;3717;1364666667;7866
15;2011-11-25;10664781.00;1;411;3689;1364788;7866
15;2011-12-02;69902866.00;0;4567;3666;1364909333;7866
15;2011-12-09;76456555.00;0;3853;3627;1365030667;7866
15;2011-12-16;87041549.00;0;3549;3611;1365335161;7866
15;2011-12-23;118269187.00;0;3493;3587;1365883871;7866
15;2011-12-30;60346079.00;1;3144;3566;1366432581;7866
15;2012-01-06;51608765.00;0;3024;3585;136698129;7943
15;2012-01-13;45418342.00;0;3626;3666;136753;7943
15;2012-01-20;49272185.00;0;2139;3705;1368564194;7943
15;2012-01-27;46604563.00;0;3087;3737;1369598387;7943
15;2012-02-03;52383164.00;0;353;3796;1370632581;7943
15;2012-02-10;62821822.00;1;3191;3826;1371666774;7943
15;2012-02-17;59850283.00;0;3026;3874;1372583103;7943
15;2012-02-24;56113706.00;0;3318;3917;1373411034;7943
15;2012-03-02;54129264.00;0;3324;3983;1374238966;7943
15;2012-03-09;54512067.00;0;3697;4021;1375066897;7943
15;2012-03-16;57061123.00;0;4742;4021;1375843871;7943
15;2012-03-23;56548188.00;0;5892;4054;1376552903;7943
15;2012-03-30;55754725.00;0;4265;4098;1377261935;7943
15;2012-04-06;65995036.00;0;4001;4143;1377970968;815
15;2012-04-13;55858513.00;0;4352;4187;137868;815
15;2012-04-20;53478057.00;0;5447;417;1379230667;815
15;2012-04-27;52740262.00;0;4157;4163;1379781333;815
15;2012-05-04;57786838.00;0;5104;4124;1380332;815
15;2012-05-11;57953995.00;0;5423;4055;1380882667;815
15;2012-05-18;60005098.00;0;5884;4029;1381065806;815
15;2012-05-25;69378042.00;0;6797;3979;1381101935;815
15;2012-06-01;66397126.00;0;6761;3915;1381138065;815
15;2012-06-08;61139067.00;0;5935;3871;1381174194;815
15;2012-06-15;63673765.00;0;677;3786;1381295333;815
15;2012-06-22;6870856.00;0;7428;3722;1381629;815
15;2012-06-29;62409948.00;0;6891;3667;1381962667;815
15;2012-07-06;67802475.00;0;7464;3646;1382296333;8193
15;2012-07-13;5913355.00;0;7262;3689;138263;8193
15;2012-07-20;59236922.00;0;7531;3732;1382331935;8193
15;2012-07-27;57119083.00;0;739;382;1382033871;8193
15;2012-08-03;59073962.00;0;7313;3819;1381735806;8193
15;2012-08-10;59045363.00;0;7399;3863;1381437742;8193
15;2012-08-17;5797382.00;0;7029;3963;1381857097;8193
15;2012-08-24;60621077.00;0;6698;3997;1382814516;8193
15;2012-08-31;61018532.00;0;7142;4026;1383771935;8193
15;2012-09-07;58725982.00;1;7161;4076;1384729355;8193
15;2012-09-14;52750976.00;0;6544;4088;1385673;8193
15;2012-09-21;53316164.00;0;6034;4203;1386534;8193
15;2012-09-28;55390197.00;0;5713;4158;1387395;8193
15;2012-10-05;57349864.00;0;5957;4151;1388256;7992
15;2012-10-12;55179963.00;0;4912;4186;1389117;7992
15;2012-10-19;55565277.00;0;5289;4153;1388336129;7992
15;2012-10-26;5584736.00;0;5575;4071;1387281613;7992
16;2010-02-05;4774093.00;0;1979;258;1893816974;7039
16;2010-02-12;47204428.00;1;2087;2572;1894642725;7039
16;2010-02-19;4698687.00;0;2113;255;1895340998;7039
16;2010-02-26;44324217.00;0;1812;2586;1896018023;7039
16;2010-03-05;44418185.00;0;2792;262;1896695049;7039
16;2010-03-12;44539374.00;0;2864;2684;1897372075;7039
16;2010-03-19;50430735.00;0;3345;2692;189734262;7039
16;2010-03-26;4831772.00;0;2988;2717;1897195417;7039
16;2010-04-02;49050369.00;0;3619;2725;1897048215;6842
16;2010-04-09;42408399.00;0;3421;275;1896901012;6842
16;2010-04-16;43631241.00;0;4569;2765;1896628845;6842
16;2010-04-23;37023094.00;0;449;2776;1896190057;6842
16;2010-04-30;38355093.00;0;3775;2766;189575127;6842
16;2010-05-07;40321722.00;0;3743;2771;1895312483;6842
16;2010-05-14;4017709.00;0;4126;2788;1894904116;6842
16;2010-05-21;43530051.00;0;4734;2776;189467827;6842
16;2010-05-28;479430.00;0;5208;2737;1894452425;6842
16;2010-06-04;51629581.00;0;5376;27;189422658;6842
16;2010-06-11;53558731.00;0;6263;2684;1894000734;6842
16;2010-06-18;54014985.00;0;524;2674;1894185259;6842
16;2010-06-25;54655496.00;0;6237;2715;1894533931;6842
16;2010-07-02;61064142.00;0;6444;2728;1894882603;6868
16;2010-07-09;61425333.00;0;6179;2711;1895231276;6868
16;2010-07-16;58658369.00;0;6768;2699;1896125456;6868
16;2010-07-23;58834418.00;0;7067;2691;189774698;6868
16;2010-07-30;56263367.00;0;7071;269;1899368504;6868
16;2010-08-06;58693645.00;0;6742;269;1900990028;6868
16;2010-08-13;54375797.00;0;6391;2723;1902611552;6868
16;2010-08-20;52151696.00;0;6359;2732;1902948237;6868
16;2010-08-27;58101052.00;0;6566;2731;1903284922;6868
16;2010-09-03;54208789.00;0;5802;2773;1903621607;6868
16;2010-09-10;53751857.00;1;5724;278;1903958293;6868
16;2010-09-17;52204952.00;0;5655;28;1904688287;6868
16;2010-09-24;51133032.00;0;5819;2793;1905713264;6868
16;2010-10-01;46397754.00;0;5939;2759;1906738241;6986
16;2010-10-08;4428942.00;0;5429;2745;1907763218;6986
16;2010-10-15;45216928.00;0;45;2762;1908623087;6986
16;2010-10-22;54121692.00;0;4585;2762;1909070184;6986
16;2010-10-29;49502251.00;0;3576;2748;190951728;6986
16;2010-11-05;44690502.00;0;3994;2729;1909964377;6986
16;2010-11-12;45363276.00;0;3404;2737;1910411474;6986
16;2010-11-19;45863468.00;0;2726;2758;1910312172;6986
16;2010-11-26;65183777.00;1;2346;2742;1910121805;6986
16;2010-12-03;51226059.00;0;2368;2712;1909931437;6986
16;2010-12-10;57010364.00;0;3202;2728;1909741069;6986
16;2010-12-17;64865201.00;0;2601;2778;1910303376;6986
16;2010-12-24;100473069.00;0;3246;2781;1911430189;6986
16;2010-12-31;57531738.00;1;1966;2829;1912557002;6986
16;2011-01-07;57354596.00;0;1239;2882;1913683815;6614
16;2011-01-14;47036559.00;0;1746;2911;1914784939;6614
16;2011-01-21;46288813.00;0;286;2973;1915731924;6614
16;2011-01-28;44839199.00;0;208;3008;191667891;6614
16;2011-02-04;47926315.00;0;1364;3011;1917625895;6614
16;2011-02-11;46680689.00;1;1502;3037;1918572881;6614
16;2011-02-18;49117979.00;0;2718;3051;1919178331;6614
16;2011-02-25;47520164.00;0;2615;3101;1919647167;6614
16;2011-03-04;48482907.00;0;3177;3232;1920116004;6614
16;2011-03-11;45750435.00;0;2936;3372;192058484;6614
16;2011-03-18;49737349.00;0;365;3406;1921237981;6614
16;2011-03-25;46527968.00;0;3261;3414;1921964844;6614
16;2011-04-01;45975611.00;0;3575;3461;1922691707;6339
16;2011-04-08;4392765.00;0;3804;3532;1923418571;6339
16;2011-04-15;42785524.00;0;3459;3611;1924225954;6339
16;2011-04-22;368600.00;0;4074;3636;1925234638;6339
16;2011-04-29;37810031.00;0;3777;3663;1926243322;6339
16;2011-05-06;42380522.00;0;3864;3735;1927252006;6339
16;2011-05-13;41040695.00;0;4329;3767;192826069;6339
16;2011-05-20;43539719.00;0;4395;3828;192831317;6339
16;2011-05-27;44471868.00;0;4517;3795;1928365651;6339
16;2011-06-03;53108031.00;0;5408;3763;1928418131;6339
16;2011-06-10;60095206.00;0;5578;3735;1928470612;6339
16;2011-06-17;58154623.00;0;5834;3697;1929034759;6339
16;2011-06-24;56910503.00;0;5436;3661;1929982655;6339
16;2011-07-01;60873756.00;0;6359;3597;1930930552;6338
16;2011-07-08;63463466.00;0;65;354;1931878448;6338
16;2011-07-15;58684177.00;0;6516;3532;1933125484;6338
16;2011-07-22;58175822.00;0;6536;3545;1935120367;6338
16;2011-07-29;58238195.00;0;6684;3547;193711525;6338
16;2011-08-05;59298133.00;0;6396;3554;1939110133;6338
16;2011-08-12;56388447.00;0;6709;3542;1941105017;6338
16;2011-08-19;55463042.00;0;6883;3499;1942500634;6338
16;2011-08-26;55731201.00;0;6751;3485;1943796374;6338
16;2011-09-02;58080533.00;0;6344;3511;1945092113;6338
16;2011-09-09;57462256.00;1;5699;3566;1946387853;6338
16;2011-09-16;53908109.00;0;5368;3596;1947419707;6338
16;2011-09-23;50485697.00;0;5039;3581;1948099713;6338
16;2011-09-30;45007531.00;0;5761;3538;1948779718;6338
16;2011-10-07;48292693.00;0;4891;3498;1949459724;6232
16;2011-10-14;49824106.00;0;3997;3491;1950261012;6232
16;2011-10-21;56010416.00;0;4699;3548;1951789994;6232
16;2011-10-28;50591821.00;0;4197;355;1953318977;6232
16;2011-11-04;51105995.00;0;3343;3527;1954847959;6232
16;2011-11-11;51318131.00;0;2956;3505;1956376941;6232
16;2011-11-18;48035364.00;0;3173;3479;1957184713;6232
16;2011-11-25;7124224.00;1;3139;3424;1957704;6232
16;2011-12-02;53049284.00;0;2783;3378;1958223287;6232
16;2011-12-09;57479886.00;0;1444;3331;1958742575;6232
16;2011-12-16;6794819.00;0;225;3266;1959841685;6232
16;2011-12-23;95069196.00;0;2079;3173;1961713893;6232
16;2011-12-30;66586106.00;1;2391;3119;1963586101;6232
16;2012-01-06;56453807.00;0;2649;3095;1965458309;6162
16;2012-01-13;50852009.00;0;1955;3077;1967330517;6162
16;2012-01-20;47438975.00;0;293;3055;1967796652;6162
16;2012-01-27;45397919.00;0;2817;3038;1968262786;6162
16;2012-02-03;4759051.00;0;2553;3031;1968728921;6162
16;2012-02-10;47376697.00;1;2369;3103;1969195056;6162
16;2012-02-17;49406949.00;0;3119;3113;1969432711;6162
16;2012-02-24;4957203.00;0;2621;3129;1969499007;6162
16;2012-03-02;46418909.00;0;234;3191;1969565303;6162
16;2012-03-09;49595166.00;0;2816;3286;1969631599;6162
16;2012-03-16;52085071.00;0;3802;3486;1970457208;6162
16;2012-03-23;49350389.00;0;387;3664;1972295234;6162
16;2012-03-30;48509541.00;0;4829;375;1974133259;6162
16;2012-04-06;50266207.00;0;4893;3854;1975971285;6169
16;2012-04-13;45075671.00;0;4583;3901;197780931;6169
16;2012-04-20;43622126.00;0;4361;3936;1977227385;6169
16;2012-04-27;39844515.00;0;5969;3927;197664546;6169
16;2012-05-04;42695962.00;0;5134;3903;1976063534;6169
16;2012-05-11;479855.00;0;5357;387;1975481609;6169
16;2012-05-18;49350647.00;0;5674;3837;1975553137;6169
16;2012-05-25;51804509.00;0;5736;3804;1975886046;6169
16;2012-06-01;53231193.00;0;5897;3764;1976218954;6169
16;2012-06-08;60361889.00;0;6543;3741;1976551863;6169
16;2012-06-15;57004579.00;0;6536;3723;197692292;6169
16;2012-06-22;58174572.00;0;7041;3735;1977389345;6169
16;2012-06-29;57016228.00;0;7731;3693;197785577;6169
16;2012-07-06;64176353.00;0;7049;3646;1978322195;6061
16;2012-07-13;56900506.00;0;7029;3613;1978788621;6061
16;2012-07-20;56529754.00;0;6843;3585;1979290378;6061
16;2012-07-27;53933787.00;0;69;357;1979792136;6061
16;2012-08-03;58400071.00;0;6859;3528;1980293893;6061
16;2012-08-10;55403684.00;0;7024;3509;1980795651;6061
16;2012-08-17;5218966.00;0;6207;3545;1981001057;6061
16;2012-08-24;55115215.00;0;6144;3558;1980984199;6061
16;2012-08-31;55183731.00;0;6419;3556;1980967341;6061
16;2012-09-07;53713858.00;1;6009;3596;1980950484;6061
16;2012-09-14;52652516.00;0;5669;3659;1981267184;6061
16;2012-09-21;50994256.00;0;5648;3765;198358523;6061
16;2012-09-28;46960773.00;0;514;3789;1985903276;6061
16;2012-10-05;47128168.00;0;5046;3779;1988221322;5847
16;2012-10-12;49181719.00;0;4326;376;1990539368;5847
16;2012-10-19;57719897.00;0;4059;375;1991481963;5847
16;2012-10-26;47577014.00;0;4099;3686;1992195317;5847
17;2010-02-05;78903602.00;0;2311;2666;1264420645;6548
17;2010-02-12;84195191.00;1;1836;2671;1264962581;6548
17;2010-02-19;800714.00;0;2506;2654;1265262857;6548
17;2010-02-26;74954955.00;0;1564;2667;1265522857;6548
17;2010-03-05;78330005.00;0;3158;2681;1265782857;6548
17;2010-03-12;76396182.00;0;2971;2733;1266042857;6548
17;2010-03-19;75203452.00;0;3396;2782;1266066452;6548
17;2010-03-26;79309764.00;0;3559;2819;1266050645;6548
17;2010-04-02;84852117.00;0;3694;2842;1266034839;6635
17;2010-04-09;77022802.00;0;3405;2877;1266019032;6635
17;2010-04-16;75773876.00;0;4522;2915;1265621;6635
17;2010-04-23;97779083.00;0;5225;2936;1264713333;6635
17;2010-04-30;80779873.00;0;4382;2941;1263805667;6635
17;2010-05-07;84384865.00;0;4026;2948;1262898;6635
17;2010-05-14;81375609.00;0;4728;2962;1262085484;6635
17;2010-05-21;8266265.00;0;5394;295;1261843871;6635
17;2010-05-28;87281762.00;0;4819;2908;1261602258;6635
17;2010-06-04;87690287.00;0;5379;2871;1261360645;6635
17;2010-06-11;84525221.00;0;5714;2841;1261119032;6635
17;2010-06-18;87799627.00;0;5494;2819;126114;6635
17;2010-06-25;89399544.00;0;6264;282;1261266;6635
17;2010-07-02;95887537.00;0;6898;2814;1261392;6697
17;2010-07-09;83691592.00;0;6241;2802;1261518;6697
17;2010-07-16;87659141.00;0;6566;2791;1261498065;6697
17;2010-07-23;89350487.00;0;6966;2797;1261283548;6697
17;2010-07-30;83351719.00;0;6996;2797;1261069032;6697
17;2010-08-06;79530117.00;0;7053;2802;1260854516;6697
17;2010-08-13;75999518.00;0;6517;2837;126064;6697
17;2010-08-20;7839297.00;0;6704;285;1260766452;6697
17;2010-08-27;80258389.00;0;6503;2854;1260892903;6697
17;2010-09-03;83437373.00;0;5786;2868;1261019355;6697
17;2010-09-10;120088828.00;1;5628;287;1261145806;6697
17;2010-09-17;87126425.00;0;5853;2875;1261454667;6697
17;2010-09-24;85287629.00;0;5839;2872;1261900333;6697
17;2010-10-01;82920727.00;0;6007;2853;1262346;6885
